AID,REGULATION,FUNCTION_ID,FUNCTION_NAME,CELL_LINE_ID,TISSUE_ID,ORGANISM_ID,GENE_ID,UNIPROT_GENE_NAME,Entry
1257744,negative regulation,179,agonist,,,,3064,htr6,P50406
1260024,,319,Antagonist muscle action,,,,2880,ccr10,P46092
1260060,,179,agonist,,,,10621,glp1r,P43220
1253082,,179,agonist,,,,18224,grm2,Q14416
1257828,,317,antagonism,,,,19375,hcrtr2,O43614
1257829,,317,antagonism,,,,19375,hcrtr2,O43614
1260143,positive regulation,319,Antagonist muscle action,,,,18420,adrb1,P08588
1260144,positive regulation,319,Antagonist muscle action,,,,18420,adrb1,P08588
1258078,,179,agonist,,,,9613,hrh3,Q9Y5N1
1258137,,179,agonist,,,,13286,grm5,P41594
1258138,,179,agonist,,,,13286,grm5,P41594
1258194,,179,agonist,,,,11774,drd1,P21728
1260326,,319,Antagonist muscle action,,,,12303,mrgprx1,Q96LB2
1258210,negative regulation,179,agonist,,,,3064,htr6,P50406
1260327,,319,Antagonist muscle action,,,,12303,mrgprx1,Q96LB2
1260328,,319,Antagonist muscle action,,,,12303,mrgprx1,Q96LB2
1260330,,179,agonist,,,,7083,fpr2,P25090
1260381,,179,agonist,,,,7325,hcar2,Q8TDS4
1260383,,319,Antagonist muscle action,,,,10895,gpr4,P46093
1260419,,319,Antagonist muscle action,,,,2966,f2r,P25116
1262222,,179,agonist,,,,13162,c3ar1,Q16581
1262223,,179,agonist,,,,13162,c3ar1,Q16581
1262225,,179,agonist,,,,13162,c3ar1,Q16581
1262227,,179,agonist,,,,13162,c3ar1,Q16581
1262228,,319,Antagonist muscle action,,,,13162,c3ar1,Q16581
1262228,,179,agonist,,,,13162,c3ar1,Q16581
1262230,,179,agonist,,,,13162,c3ar1,Q16581
1262231,,179,agonist,,,,13162,c3ar1,Q16581
1262232,,319,Antagonist muscle action,,,,13162,c3ar1,Q16581
1262232,,179,agonist,,,,13162,c3ar1,Q16581
1262233,,179,agonist,,,,13162,c3ar1,Q16581
1262268,,319,Antagonist muscle action,,,,3705,oprd1,P41143
1262269,,319,Antagonist muscle action,,,,6135,oprk1,P41145
1262270,,319,Antagonist muscle action,,,,2839,oprm1,P35372
1262271,,179,agonist,,,,3705,oprd1,P41143
1262271,,319,Antagonist muscle action,,,,3705,oprd1,P41143
1262272,,179,agonist,,,,2839,oprm1,P35372
1262272,,319,Antagonist muscle action,,,,2839,oprm1,P35372
1262273,,179,agonist,,,,6135,oprk1,P41145
1262273,,319,Antagonist muscle action,,,,6135,oprk1,P41145
1255328,,179,agonist,,,,8106,gpr139,Q6DWJ6
1255329,,179,agonist,,,,8106,gpr139,Q6DWJ6
1255345,,179,agonist,,,,10554,rxfp4,Q8TDU9
1255353,,179,agonist,,,,8106,gpr139,Q6DWJ6
1258411,,319,Antagonist muscle action,,,,19746,bdkrb1,P46663
1260562,,319,Antagonist muscle action,,,,17612,crhr1,P34998
1262325,,179,agonist,,,,9414,grm1,Q13255
1253332,,179,agonist,,,,19524,mc1r,Q01726
1253333,,179,agonist,,,,14571,mc3r,P41968
1253333,,319,Antagonist muscle action,,,,14571,mc3r,P41968
1253334,,179,agonist,,,,3649,mc4r,P32245
1253335,,179,agonist,,,,18837,mc5r,P33032
1253336,,179,agonist,,,,14571,mc3r,P41968
1253336,,319,Antagonist muscle action,,,,14571,mc3r,P41968
1253337,,179,agonist,,,,18837,mc5r,P33032
1253339,,319,Antagonist muscle action,,,,3649,mc4r,P32245
1253339,,179,agonist,,,,3649,mc4r,P32245
1253340,,179,agonist,,,,1308,gpr119,Q8TDV5
1253341,,179,agonist,,,,1308,gpr119,Q8TDV5
1256742,,319,Antagonist muscle action,,,,6135,oprk1,P41145
1256743,,319,Antagonist muscle action,,,,6135,oprk1,P41145
1256745,,319,Antagonist muscle action,,,,6135,oprk1,P41145
1256746,,179,agonist,,,,6135,oprk1,P41145
1256746,,319,Antagonist muscle action,,,,6135,oprk1,P41145
1256747,,3013,partial agonist,,,,6135,oprk1,P41145
1256747,,319,Antagonist muscle action,,,,6135,oprk1,P41145
1256748,,179,agonist,,,,6135,oprk1,P41145
1256748,,319,Antagonist muscle action,,,,6135,oprk1,P41145
1256749,,319,Antagonist muscle action,,,,6135,oprk1,P41145
1256750,,319,Antagonist muscle action,,,,6135,oprk1,P41145
1258840,negative regulation,179,agonist,,,,15784,hcrtr1,O43613
1258841,negative regulation,179,agonist,,,,15784,hcrtr1,O43613
1258846,,318,antagonist,,,,9613,hrh3,Q9Y5N1
1258864,,1847,Histamine H3 Receptor Antagonists [MoA],,,,9613,hrh3,Q9Y5N1
1258864,,179,agonist,,,,9613,hrh3,Q9Y5N1
1260697,,319,Antagonist muscle action,,,,18809,htr2b,P41595
1260698,,319,Antagonist muscle action,,,,18809,htr2b,P41595
1260736,,319,Antagonist muscle action,,,,5073,htr2a,P28223
1260737,,319,Antagonist muscle action,,,,14266,htr2c,P28335
1260738,,319,Antagonist muscle action,,,,18809,htr2b,P41595
1260741,,179,agonist,,,,18809,htr2b,P41595
1260742,,179,agonist,,,,5073,htr2a,P28223
1260743,,179,agonist,,,,14266,htr2c,P28335
1260900,,179,agonist,,,,7121,tacr3,P29371
1260904,,179,agonist,,,,7121,tacr3,P29371
1260905,,179,agonist,,,,7121,tacr3,P29371
1260906,,179,agonist,,,,7121,tacr3,P29371
1260907,,179,agonist,,,,7121,tacr3,P29371
1260908,,179,agonist,,,,7121,tacr3,P29371
1260909,,179,agonist,,,,7121,tacr3,P29371
1260910,,179,agonist,,,,7121,tacr3,P29371
1261638,,318,antagonist,,,,9525,adora2a,P29274
1261640,,318,antagonist,,,,9525,adora2a,P29274
1261645,,319,Antagonist muscle action,,,,166,tacr2,P21452
1261646,,319,Antagonist muscle action,,,,166,tacr2,P21452
1261647,,179,agonist,,,,2839,oprm1,P35372
1261649,,179,agonist,,,,2839,oprm1,P35372
1261650,,179,agonist,,,,2839,oprm1,P35372
1261651,,179,agonist,,,,3705,oprd1,P41143
1261652,,179,agonist,,,,2839,oprm1,P35372
1254747,,3013,partial agonist,,,,19460,htr1d,P28221
1254755,,319,Antagonist muscle action,,,,9568,ednra,P25101
1255660,,179,agonist,,,,6135,oprk1,P41145
1255787,,319,Antagonist muscle action,,,,18809,htr2b,P41595
1259161,,179,agonist,,,,11774,drd1,P21728
1259162,,179,agonist,,,,2839,oprm1,P35372
1259163,,319,Antagonist muscle action,3627,,,4873,ccr5,P51681
1259165,,178,agonism,,,,4873,ccr5,P51681
1261653,,179,agonist,,,,166,tacr2,P21452
1261653,,319,Antagonist muscle action,,,,166,tacr2,P21452
1261654,,179,agonist,,,,166,tacr2,P21452
1261654,,319,Antagonist muscle action,,,,166,tacr2,P21452
1261655,,179,agonist,,,,166,tacr2,P21452
1261655,,319,Antagonist muscle action,,,,166,tacr2,P21452
1261656,,319,Antagonist muscle action,,,,166,tacr2,P21452
1261657,,179,agonist,,,,166,tacr2,P21452
1261657,,319,Antagonist muscle action,,,,166,tacr2,P21452
1261658,,179,agonist,,,,2839,oprm1,P35372
1261660,,179,agonist,,,,2839,oprm1,P35372
1261661,,319,Antagonist muscle action,,,,166,tacr2,P21452
1254837,,179,agonist,,,,10621,glp1r,P43220
1255835,,179,agonist,,,,15715,chrm1,P11229
1255836,,179,agonist,,,,1321,chrm2,P08172
1255837,,179,agonist,,,,11245,chrm3,P20309
1255838,,3013,partial agonist,,,,18695,chrm4,P08173
1255838,,179,agonist,,,,18695,chrm4,P08173
1255839,,179,agonist,,,,3731,chrm5,P08912
1255840,,3013,partial agonist,,,,18695,chrm4,P08173
1255840,,179,agonist,,,,18695,chrm4,P08173
1255841,,179,agonist,,,,3731,chrm5,P08912
1255855,,179,agonist,,,,15715,chrm1,P11229
1255856,,179,agonist,,,,15715,chrm1,P11229
1255857,,179,agonist,,,,1321,chrm2,P08172
1255858,,179,agonist,,,,11245,chrm3,P20309
1255859,,3013,partial agonist,,,,18695,chrm4,P08173
1255859,,179,agonist,,,,18695,chrm4,P08173
1255860,,3013,partial agonist,,,,18695,chrm4,P08173
1255860,,179,agonist,,,,18695,chrm4,P08173
1255862,,179,agonist,,,,6235,adora1,P30542
1255863,,179,agonist,,,,9525,adora2a,P29274
1255864,,179,agonist,,,,2707,adora2b,P29275
1255865,,179,agonist,,,,20202,adora3,P0DMS8
1255866,,179,agonist,,,,11965,adra1d,P25100
1255867,,179,agonist,,,,19985,adra1b,P35368
1255869,,179,agonist,,,,19148,adra2b,P18089
1255870,,179,agonist,,,,18406,adra2c,P18825
1255871,,179,agonist,,,,18420,adrb1,P08588
1255872,,179,agonist,,,,627,adrb2,P07550
1255874,,179,agonist,,,,11725,cnr1,P21554
1255875,,179,agonist,,,,11774,drd1,P21728
1255876,,179,agonist,,,,13291,drd2,P14416
1255877,,179,agonist,,,,13291,drd2,P14416
1255878,,179,agonist,,,,20914,drd3,P35462
1255879,,179,agonist,,,,2688,drd4,P21917
1255880,,179,agonist,,,,3477,drd5,P21918
1255881,,179,agonist,,,,9568,ednra,P25101
1255882,,179,agonist,,,,14693,gpr156,Q8NFN8
1255883,,179,agonist,,,,16131,hrh1,P35367
1255884,,179,agonist,,,,18074,hrh2,P25021
1255885,,179,agonist,,,,9613,hrh3,Q9Y5N1
1255886,,179,agonist,,,,5613,cysltr1,Q9Y271
1255887,,179,agonist,,,,7902,cysltr2,Q9NS75
1255889,,179,agonist,,,,11040,npy2r,P49146
1255890,,179,agonist,,,,3705,oprd1,P41143
1255893,,179,agonist,,,,6337,oprl1,P41146
1255895,,179,agonist,,,,7872,htr1b,P28222
1255896,,179,agonist,,,,12838,htr1e,P28566
1255897,,179,agonist,,,,18840,htr1f,P30939
1255898,,179,agonist,,,,5073,htr2a,P28223
1255899,,179,agonist,,,,18809,htr2b,P41595
1255900,,179,agonist,,,,14266,htr2c,P28335
1255901,,179,agonist,,,,11906,htr4,Q13639
1255902,,179,agonist,,,,2992,htr5a,P47898
1255903,,179,agonist,,,,3064,htr6,P50406
1255904,,179,agonist,,,,10268,htr7,P34969
1255905,,179,agonist,,,,8124,sstr2,P30874
1255906,,179,agonist,,,,4985,p2ry1,P47900
1255907,,319,Antagonist muscle action,,,,6235,adora1,P30542
1255908,,319,Antagonist muscle action,,,,9525,adora2a,P29274
1255909,,319,Antagonist muscle action,,,,2707,adora2b,P29275
1255910,,319,Antagonist muscle action,,,,20202,adora3,P0DMS8
1255912,,319,Antagonist muscle action,,,,19985,adra1b,P35368
1255913,,319,Antagonist muscle action,,,,9525,adora2a,P29274
1255914,,319,Antagonist muscle action,,,,19148,adra2b,P18089
1255915,,319,Antagonist muscle action,,,,18406,adra2c,P18825
1255916,,319,Antagonist muscle action,,,,18420,adrb1,P08588
1255917,,319,Antagonist muscle action,,,,627,adrb2,P07550
1255918,,319,Antagonist muscle action,,,,419,agtr2,P50052
1255919,,319,Antagonist muscle action,,,,11725,cnr1,P21554
1255920,,319,Antagonist muscle action,,,,11774,drd1,P21728
1255921,,319,Antagonist muscle action,,,,13291,drd2,P14416
1255922,,319,Antagonist muscle action,,,,13291,drd2,P14416
1255923,,319,Antagonist muscle action,,,,20914,drd3,P35462
1255924,,319,Antagonist muscle action,,,,2688,drd4,P21917
1255925,,319,Antagonist muscle action,,,,3477,drd5,P21918
1255926,,319,Antagonist muscle action,,,,9568,ednra,P25101
1255927,,319,Antagonist muscle action,,,,14693,gpr156,Q8NFN8
1255928,,319,Antagonist muscle action,,,,16131,hrh1,P35367
1255929,,319,Antagonist muscle action,,,,18074,hrh2,P25021
1255930,,319,Antagonist muscle action,,,,9613,hrh3,Q9Y5N1
1255931,,319,Antagonist muscle action,,,,5613,cysltr1,Q9Y271
1255933,,319,Antagonist muscle action,,,,17359,tacr1,P25103
1255934,,319,Antagonist muscle action,,,,11040,npy2r,P49146
1255935,,319,Antagonist muscle action,,,,3705,oprd1,P41143
1255936,,319,Antagonist muscle action,,,,6135,oprk1,P41145
1255937,,319,Antagonist muscle action,,,,2839,oprm1,P35372
1255938,,319,Antagonist muscle action,,,,6337,oprl1,P41146
1260972,,179,agonist,,,,7137,gpbar1,Q8TDU6
1260974,,179,agonist,,,,7137,gpbar1,Q8TDU6
1261034,,319,Antagonist muscle action,,,,21210,agtr1,P30556
1263909,,319,Antagonist muscle action,,,,10268,htr7,P34969
1263910,,319,Antagonist muscle action,,,,10268,htr7,P34969
1263911,,319,Antagonist muscle action,,,,10268,htr7,P34969
1266201,,319,Antagonist muscle action,,,,11965,adra1d,P25100
1266201,negative regulation,179,agonist,,,,11965,adra1d,P25100
1266201,,318,antagonist,,,,11965,adra1d,P25100
1266202,,319,Antagonist muscle action,,,,19985,adra1b,P35368
1266202,negative regulation,179,agonist,,,,19985,adra1b,P35368
1266203,,319,Antagonist muscle action,,,,11965,adra1d,P25100
1266203,negative regulation,179,agonist,,,,11965,adra1d,P25100
1266203,,318,antagonist,,,,11965,adra1d,P25100
1266204,,318,antagonist,,,,11965,adra1d,P25100
1266205,,318,antagonist,,,,11965,adra1d,P25100
1267985,,179,agonist,,,,1321,chrm2,P08172
1267986,,179,agonist,,,,11245,chrm3,P20309
1267987,,179,agonist,,,,18695,chrm4,P08173
1267988,,179,agonist,,,,3731,chrm5,P08912
1268799,,319,Antagonist muscle action,,,,19624,grm3,Q14832
1267163,,179,agonist,,,,13658,gpr55,Q9Y2T6
1267164,,179,agonist,,,,13658,gpr55,Q9Y2T6
1267176,,179,agonist,,,,13658,gpr55,Q9Y2T6
1267178,,179,agonist,,,,13658,gpr55,Q9Y2T6
1268024,,318,antagonist,,,,2839,oprm1,P35372
1268025,,318,antagonist,,,,2839,oprm1,P35372
1268026,,319,Antagonist muscle action,,,,2839,oprm1,P35372
1268026,,318,antagonist,,,,2839,oprm1,P35372
1268027,,319,Antagonist muscle action,,,,2839,oprm1,P35372
1268027,,318,antagonist,,,,2839,oprm1,P35372
1268028,,319,Antagonist muscle action,,,,3705,oprd1,P41143
1268029,,319,Antagonist muscle action,,,,6135,oprk1,P41145
1268031,,318,antagonist,,,,2839,oprm1,P35372
1268033,,318,antagonist,,,,2839,oprm1,P35372
1268035,,318,antagonist,,,,2839,oprm1,P35372
1268036,,318,antagonist,,,,2839,oprm1,P35372
1268037,,318,antagonist,,,,2839,oprm1,P35372
1268038,,318,antagonist,,,,2839,oprm1,P35372
1268039,,318,antagonist,,,,2839,oprm1,P35372
1268040,,318,antagonist,,,,2839,oprm1,P35372
1268042,,318,antagonist,,,,2839,oprm1,P35372
1268043,,318,antagonist,,,,2839,oprm1,P35372
1264125,,179,agonist,,,,11906,htr4,Q13639
1264125,,3013,partial agonist,,,,11906,htr4,Q13639
1264126,,179,agonist,,,,11906,htr4,Q13639
1264126,,3013,partial agonist,,,,11906,htr4,Q13639
1264127,,179,agonist,,,,11906,htr4,Q13639
1264127,,3013,partial agonist,,,,11906,htr4,Q13639
1264128,,179,agonist,,,,11906,htr4,Q13639
1264128,,3013,partial agonist,,,,11906,htr4,Q13639
1264169,,179,agonist,,,,11906,htr4,Q13639
1264169,,3013,partial agonist,,,,11906,htr4,Q13639
1264170,,179,agonist,,,,11906,htr4,Q13639
1264170,positive regulation,319,Antagonist muscle action,,,,11906,htr4,Q13639
1264170,,3013,partial agonist,,,,11906,htr4,Q13639
1264172,,3013,partial agonist,,,,11906,htr4,Q13639
1264173,,179,agonist,,,,5073,htr2a,P28223
1264175,,179,agonist,,,,14266,htr2c,P28335
1264179,,179,agonist,,,,3064,htr6,P50406
1264180,,179,agonist,,,,10268,htr7,P34969
1264181,,179,agonist,,,,11725,cnr1,P21554
1264182,,179,agonist,,,,14549,cnr2,P34972
1264183,,179,agonist,,,,15715,chrm1,P11229
1264184,,179,agonist,,,,1321,chrm2,P08172
1264185,,179,agonist,,,,11245,chrm3,P20309
1264186,,179,agonist,,,,3731,chrm5,P08912
1264187,,179,agonist,,,,16131,hrh1,P35367
1264188,,179,agonist,,,,9613,hrh3,Q9Y5N1
1264189,,179,agonist,,,,11774,drd1,P21728
1264190,,179,agonist,,,,20914,drd3,P35462
1264191,,179,agonist,,,,3477,drd5,P21918
1264194,,319,Antagonist muscle action,,,,5073,htr2a,P28223
1264195,,319,Antagonist muscle action,,,,14266,htr2c,P28335
1264199,,319,Antagonist muscle action,,,,3064,htr6,P50406
1264200,,319,Antagonist muscle action,,,,10268,htr7,P34969
1264201,,319,Antagonist muscle action,,,,11725,cnr1,P21554
1264202,,319,Antagonist muscle action,,,,14549,cnr2,P34972
1264203,,319,Antagonist muscle action,,,,15715,chrm1,P11229
1264204,,319,Antagonist muscle action,,,,1321,chrm2,P08172
1264205,,319,Antagonist muscle action,,,,11245,chrm3,P20309
1264206,,319,Antagonist muscle action,,,,3731,chrm5,P08912
1264207,,319,Antagonist muscle action,,,,16131,hrh1,P35367
1264208,,319,Antagonist muscle action,,,,9613,hrh3,Q9Y5N1
1264209,,319,Antagonist muscle action,,,,11774,drd1,P21728
1264210,,319,Antagonist muscle action,,,,20914,drd3,P35462
1266313,,135,Adenosine Receptor Agonists [MoA],,,,20202,adora3,P0DMS8
1266314,,135,Adenosine Receptor Agonists [MoA],,,,20202,adora3,P0DMS8
1266322,,135,Adenosine Receptor Agonists [MoA],,,,20202,adora3,P0DMS8
1262624,,319,Antagonist muscle action,,,,3649,mc4r,P32245
1262625,,3013,partial agonist,,,,14571,mc3r,P41968
1262626,,179,agonist,,,,3649,mc4r,P32245
1262627,,179,agonist,,,,18837,mc5r,P33032
1262628,,179,agonist,,,,14571,mc3r,P41968
1262629,,179,agonist,,,,19524,mc1r,Q01726
1262630,,3013,partial agonist,,,,18837,mc5r,P33032
1264211,,319,Antagonist muscle action,,,,3477,drd5,P21918
1264212,,319,Antagonist muscle action,,,,3616,adra2a,P08913
1264214,,179,agonist,,,,18809,htr2b,P41595
1264215,,179,agonist,,,,11906,htr4,Q13639
1264215,,3013,partial agonist,,,,11906,htr4,Q13639
1264216,,179,agonist,,,,11906,htr4,Q13639
1264216,,3013,partial agonist,,,,11906,htr4,Q13639
1264217,,179,agonist,,,,11906,htr4,Q13639
1264217,,3013,partial agonist,,,,11906,htr4,Q13639
1264218,,179,agonist,,,,11906,htr4,Q13639
1264218,,3013,partial agonist,,,,11906,htr4,Q13639
1264219,,179,agonist,,,,11906,htr4,Q13639
1264219,,3013,partial agonist,,,,11906,htr4,Q13639
1264220,,179,agonist,,,,11906,htr4,Q13639
1264220,,3013,partial agonist,,,,11906,htr4,Q13639
1264221,,179,agonist,,,,11906,htr4,Q13639
1264221,,3013,partial agonist,,,,11906,htr4,Q13639
1264222,,3013,partial agonist,,,,11906,htr4,Q13639
1264223,,179,agonist,,,,11906,htr4,Q13639
1264223,,3013,partial agonist,,,,11906,htr4,Q13639
1264224,,179,agonist,,,,11906,htr4,Q13639
1264224,,3013,partial agonist,,,,11906,htr4,Q13639
1264225,,179,agonist,,,,11906,htr4,Q13639
1264225,,3013,partial agonist,,,,11906,htr4,Q13639
1264226,,179,agonist,,,,11906,htr4,Q13639
1264226,,3013,partial agonist,,,,11906,htr4,Q13639
1264227,,179,agonist,,,,19460,htr1d,P28221
1264228,,179,agonist,,,,19460,htr1d,P28221
1264229,,179,agonist,,,,11906,htr4,Q13639
1264229,,3013,partial agonist,,,,11906,htr4,Q13639
1264230,,179,agonist,,,,11906,htr4,Q13639
1264230,,3013,partial agonist,,,,11906,htr4,Q13639
1266454,,318,antagonist,,,,14893,npy1r,P25929
1266455,,318,antagonist,,,,14893,npy1r,P25929
1266456,,318,antagonist,,,,14893,npy1r,P25929
1266457,,318,antagonist,,,,14893,npy1r,P25929
1266458,,319,Antagonist muscle action,,,,14893,npy1r,P25929
1266458,,318,antagonist,,,,14893,npy1r,P25929
1266459,,319,Antagonist muscle action,,,,14893,npy1r,P25929
1266459,,318,antagonist,,,,14893,npy1r,P25929
1266460,,319,Antagonist muscle action,,,,14893,npy1r,P25929
1266460,,318,antagonist,,,,14893,npy1r,P25929
1266461,,319,Antagonist muscle action,,,,14893,npy1r,P25929
1266461,,318,antagonist,,,,14893,npy1r,P25929
1266462,,319,Antagonist muscle action,,,,14893,npy1r,P25929
1266462,,318,antagonist,,,,14893,npy1r,P25929
1266463,,319,Antagonist muscle action,,,,14893,npy1r,P25929
1266463,,318,antagonist,,,,14893,npy1r,P25929
1266464,,319,Antagonist muscle action,,,,14893,npy1r,P25929
1266464,,318,antagonist,,,,14893,npy1r,P25929
1266465,,319,Antagonist muscle action,,,,14893,npy1r,P25929
1266465,,318,antagonist,,,,14893,npy1r,P25929
1266466,,319,Antagonist muscle action,,,,14893,npy1r,P25929
1266466,,318,antagonist,,,,14893,npy1r,P25929
1267340,,319,Antagonist muscle action,,,,19686,p2ry12,Q9H244
1267346,,319,Antagonist muscle action,,,,4985,p2ry1,P47900
1267346,,318,antagonist,,,,4985,p2ry1,P47900
1267347,,179,agonist,,,,19686,p2ry12,Q9H244
1267376,,179,agonist,,,,4985,p2ry1,P47900
1267376,,318,antagonist,,,,4985,p2ry1,P47900
1268951,,319,Antagonist muscle action,,,,9613,hrh3,Q9Y5N1
1266469,,318,antagonist,,,,14893,npy1r,P25929
1266470,,318,antagonist,,,,14893,npy1r,P25929
1266471,,318,antagonist,,,,14893,npy1r,P25929
1266472,,318,antagonist,,,,14893,npy1r,P25929
1266473,,318,antagonist,,,,14893,npy1r,P25929
1266474,,318,antagonist,,,,14893,npy1r,P25929
1266475,,318,antagonist,,,,14893,npy1r,P25929
1266482,,318,antagonist,,,,14893,npy1r,P25929
1266483,,318,antagonist,,,,14893,npy1r,P25929
1266484,,318,antagonist,,,,14893,npy1r,P25929
1266485,,318,antagonist,,,,14893,npy1r,P25929
1266486,,318,antagonist,,,,14893,npy1r,P25929
1266487,,318,antagonist,,,,14893,npy1r,P25929
1266488,,318,antagonist,,,,14893,npy1r,P25929
1266489,,318,antagonist,,,,14893,npy1r,P25929
1266490,,318,antagonist,,,,14893,npy1r,P25929
1266491,,318,antagonist,,,,14893,npy1r,P25929
1266492,,318,antagonist,,,,14893,npy1r,P25929
1266493,,318,antagonist,,,,14893,npy1r,P25929
1266494,,318,antagonist,,,,14893,npy1r,P25929
1266495,,319,Antagonist muscle action,,,,14893,npy1r,P25929
1266495,,318,antagonist,,,,14893,npy1r,P25929
1266496,,318,antagonist,,,,14893,npy1r,P25929
1267408,,179,agonist,,,,21104,adrb3,P13945
1267409,,179,agonist,,,,21104,adrb3,P13945
1262864,,319,Antagonist muscle action,,,,627,adrb2,P07550
1262865,,319,Antagonist muscle action,,,,18420,adrb1,P08588
1262876,,319,Antagonist muscle action,,,,7872,htr1b,P28222
1262877,,319,Antagonist muscle action,,,,5073,htr2a,P28223
1262878,,319,Antagonist muscle action,,,,18809,htr2b,P41595
1262879,,319,Antagonist muscle action,,,,14266,htr2c,P28335
1262880,,319,Antagonist muscle action,,,,3064,htr6,P50406
1262881,,319,Antagonist muscle action,,,,10268,htr7,P34969
1262882,,319,Antagonist muscle action,,,,9525,adora2a,P29274
1262883,,319,Antagonist muscle action,,,,20202,adora3,P0DMS8
1262885,,319,Antagonist muscle action,,,,3616,adra2a,P08913
1262886,,319,Antagonist muscle action,,,,18406,adra2c,P18825
1262887,,319,Antagonist muscle action,,,,21210,agtr1,P30556
1262888,,319,Antagonist muscle action,,,,17507,avpr1a,P37288
1262889,,319,Antagonist muscle action,,,,18271,cckar,P32238
